"sale_price","garage_area","neighborhood","ms_sub_class","total_bsmt_sf","bsmt_qual","central_air","tot_rms_abv_grd","fireplaces","fireplace_qu","gr_liv_area","lot_area","year_built","overall_qual","garage_cars","garage_qual","ms_zoning","lot_config","bldg_type"
225000,453,"sawyer_w",60,812,"gd","y",9,1,"ta",2200,14171,1993,7,2,"ta","rl","cul_d_sac","one_fam"
229000,472,"sawyer_w",80,672,"gd","y",8,1,"ta",2037,10541,1996,7,2,"ta","rl","corner","one_fam"
200000,603,"clear_cr",60,616,"gd","y",8,0,"none",1688,12798,1997,6,2,"ta","rl","inside","one_fam"
155000,528,"collg_cr",20,990,"gd","y",5,0,"none",990,9750,1994,5,2,"ta","rl","inside","one_fam"
145000,672,"collg_cr",20,990,"gd","y",5,0,"none",990,9245,1994,5,2,"ta","rl","inside","one_fam"
215700,600,"collg_cr",60,864,"gd","y",6,0,"none",1771,13142,1997,6,2,"ta","rl","corner","one_fam"
207500,532,"collg_cr",60,782,"gd","y",6,0,"none",1652,8998,2000,7,2,"ta","rl","inside","one_fam"
188000,527,"collg_cr",60,880,"gd","y",8,0,"none",1724,8924,1998,7,2,"ta","rl","cul_d_sac","one_fam"
191000,577,"collg_cr",20,1468,"gd","y",6,0,"none",1479,9382,1999,7,2,"ta","rl","cul_d_sac","one_fam"
235000,626,"collg_cr",60,928,"gd","y",6,0,"none",1823,12192,2000,7,2,"ta","rl","inside","one_fam"
223500,608,"collg_cr",60,920,"gd","y",6,1,"ta",1786,11250,2001,7,2,"ta","rl","inside","one_fam"
130250,308,"collg_cr",20,938,"gd","y",5,0,"none",938,9200,1975,5,1,"ta","rl","cul_d_sac","one_fam"
147000,576,"collg_cr",80,940,"gd","y",5,0,"none",1026,10970,1978,6,2,"ta","rl","inside","one_fam"
143195,576,"collg_cr",20,1076,"ta","y",5,1,"fa",1076,9216,1975,5,2,"ta","rl","inside","one_fam"
110000,280,"collg_cr",20,924,"gd","y",5,0,"none",924,7990,1975,5,1,"ta","rl","inside","one_fam"
237000,577,"collg_cr",60,1128,"gd","y",7,1,"gd",2031,9473,2002,8,2,"ta","rl","inside","one_fam"
235000,839,"collg_cr",60,992,"gd","y",7,1,"ta",1865,10316,2000,7,3,"ta","rl","inside","one_fam"
230000,660,"collg_cr",60,1004,"gd","y",7,2,"ta",1852,9066,1999,8,3,"ta","rl","inside","one_fam"
240000,596,"collg_cr",60,1129,"gd","y",9,1,"gd",2327,10905,2003,7,2,"ta","rl","cul_d_sac","one_fam"
210000,493,"collg_cr",60,915,"gd","y",8,1,"ta",1908,8750,1994,7,2,"ta","rl","inside","one_fam"
136500,420,"collg_cr",120,848,"gd","y",3,0,"none",848,4435,2003,6,2,"ta","rm","inside","twhs_ext"
208900,508,"collg_cr",20,1478,"gd","y",7,1,"ta",1493,13125,1997,6,2,"ta","rl","inside","one_fam"
185000,721,"collg_cr",90,1838,"gd","y",8,0,"none",1838,10126,1997,6,3,"ta","rm","corner","duplex"
208500,548,"collg_cr",60,856,"gd","y",8,0,"none",1710,8450,2003,7,2,"ta","rl","inside","one_fam"
186500,470,"collg_cr",20,1445,"gd","y",6,0,"none",1445,9750,2004,7,2,"ta","rl","inside","one_fam"
210000,484,"collg_cr",20,1436,"gd","y",8,0,"none",1436,8450,2004,7,2,"ta","rl","inside","one_fam"
179900,484,"collg_cr",20,1234,"ex","y",7,0,"none",1234,11049,2007,8,2,"ta","rl","corner","one_fam"
218836,814,"collg_cr",20,1564,"gd","y",6,0,"none",1564,11058,2007,7,3,"ta","rl","corner","one_fam"
149300,420,"collg_cr",120,848,"gd","y",3,1,"ta",848,4426,2004,6,2,"ta","rm","inside","twhs_ext"
141000,420,"collg_cr",120,848,"gd","y",3,1,"ta",848,4426,2004,6,2,"ta","rm","inside","twhs_ext"
149000,420,"collg_cr",120,848,"gd","y",3,1,"gd",848,4438,2004,6,2,"ta","rm","inside","twhs_ext"
85000,0,"edwards",30,796,"fa","y",4,0,"none",796,8777,1910,5,0,"none","rl","inside","one_fam"
135000,480,"edwards",20,1127,"ta","y",6,1,"po",1127,6500,1976,6,2,"ta","rl","inside","one_fam"
165400,397,"edwards",60,746,"gd","y",7,1,"gd",1656,6931,2003,7,2,"ta","rl","inside","one_fam"
160500,440,"edwards",60,684,"ta","y",6,1,"ta",1398,7200,1976,6,2,"ta","rl","inside","one_fam"
82000,0,"edwards",90,0,"none","n",6,0,"none",1152,6040,1955,4,0,"none","rl","inside","duplex"
118000,0,"edwards",90,1440,"ta","n",8,0,"none",1440,12108,1955,4,0,"none","rl","inside","duplex"
82500,0,"edwards",90,0,"none","n",6,0,"none",1152,6845,1955,4,0,"none","rl","inside","duplex"
120000,0,"edwards",50,585,"ta","y",5,0,"none",1053,12180,1938,5,0,"none","rl","inside","one_fam"
130500,240,"edwards",50,768,"ta","y",6,0,"none",1200,11767,1946,5,1,"ta","rl","inside","one_fam"
135000,548,"edwards",50,941,"ta","y",7,0,"none",1470,8172,1954,4,1,"ta","rl","inside","one_fam"
135500,300,"edwards",50,816,"ta","y",8,0,"none",1393,16466,1955,5,1,"ta","rl","inside","one_fam"
98000,0,"edwards",30,864,"ta","n",5,0,"none",864,5604,1925,5,0,"none","rl","inside","one_fam"
67000,0,"edwards",30,864,"ta","n",5,0,"none",864,8248,1914,3,0,"none","rl","inside","one_fam"
135900,0,"swisu",190,780,"ta","n",9,0,"none",1716,5687,1912,5,0,"none","rl","inside","two_fam"
136500,576,"swisu",50,1181,"ta","y",7,1,"gd",1694,8400,1925,6,2,"ta","rl","inside","one_fam"
168000,312,"swisu",30,1228,"ta","y",7,1,"gd",1424,7290,1921,7,1,"ta","rl","corner","one_fam"
189000,621,"swisu",70,612,"ta","y",8,0,"none",2601,9842,1921,5,2,"ta","rl","inside","one_fam"
177000,308,"crawfor",70,840,"gd","y",8,0,"none",1680,15576,1915,6,1,"ta","rl","inside","one_fam"
231000,180,"crawfor",70,798,"fa","y",7,1,"gd",1512,7609,1925,8,1,"ta","rl","corner","one_fam"
115000,240,"swisu",50,1064,"ta","y",6,0,"none",1639,10480,1936,6,1,"ta","rl","inside","one_fam"
149000,270,"crawfor",70,776,"gd","y",6,1,"gd",1502,7200,1931,7,1,"ta","rl","inside","one_fam"
198000,240,"crawfor",50,942,"ta","y",7,1,"gd",1938,11700,1937,5,1,"ta","rl","inside","one_fam"
110000,225,"crawfor",50,884,"ta","y",6,0,"none",1374,9260,1938,5,1,"ta","rl","inside","one_fam"
104000,344,"crawfor",20,1091,"ta","n",5,1,"ta",1091,7801,1951,6,1,"ta","rl","corner","one_fam"
381000,1014,"crawfor",50,728,"ta","y",11,2,"gd",3447,14100,1935,8,3,"ta","rl","inside","one_fam"
263400,506,"crawfor",50,832,"ta","y",8,2,"ta",2161,12392,1950,7,2,"ta","rl","inside","one_fam"
236500,484,"crawfor",20,1898,"ta","y",7,2,"ta",1898,26073,1956,5,2,"ta","rl","cul_d_sac","one_fam"
224000,924,"crawfor",20,1296,"ta","y",7,1,"gd",1640,14778,1954,6,2,"ta","rl","cul_d_sac","one_fam"
116500,462,"blueste",160,516,"gd","y",5,1,"ta",1032,1879,1980,6,2,"ta","rm","cul_d_sac","twhs_int"
151000,452,"blueste",160,716,"gd","y",6,1,"ta",1556,1950,1980,6,2,"ta","rm","inside","twhs_int"
119000,0,"idotrr",50,780,"gd","y",7,0,"none",1200,8155,1930,5,0,"none","rm","inside","one_fam"
126000,288,"idotrr",80,624,"gd","y",7,1,"po",1656,6000,1967,5,1,"ta","rm","inside","one_fam"
99500,360,"idotrr",30,520,"ta","y",5,0,"none",912,7392,1930,5,1,"ta","rm","inside","one_fam"
40000,250,"idotrr",70,649,"ta","n",6,0,"none",1317,8500,1920,4,1,"ta","c","inside","one_fam"
81000,1248,"idotrr",30,894,"ta","y",6,0,"none",894,18000,1935,3,3,"ta","c","inside","one_fam"
65000,216,"idotrr",70,592,"fa","y",5,0,"none",864,9000,1920,4,1,"fa","c","inside","one_fam"
275000,482,"crawfor",120,1594,"ex","y",5,1,"gd",1646,3842,2004,8,2,"ta","rm","inside","twhs_ext"
271000,857,"mitchel",20,1568,"gd","y",7,2,"gd",1689,13265,2002,8,3,"ta","rl","cul_d_sac","one_fam"
213000,816,"mitchel",60,910,"gd","y",8,1,"ta",1820,11050,1996,7,3,"ta","rl","inside","one_fam"
171000,358,"mitchel",80,1096,"ta","y",6,1,"po",1118,9880,1977,6,1,"ta","rl","inside","one_fam"
100000,484,"mitchel",90,0,"none","y",8,0,"none",1872,10260,1976,5,2,"ta","rl","inside","duplex"
228950,529,"timber",190,1499,"ta","y",7,2,"gd",1786,164660,1965,5,2,"ta","rl","corner","two_fam"
294000,788,"timber",20,1518,"ex","y",8,0,"none",1537,11563,2006,8,3,"ta","rl","inside","one_fam"
167500,400,"timber",80,384,"gd","y",7,0,"none",1394,9735,2006,5,2,"ta","rl","inside","one_fam"
218689,666,"timber",60,796,"gd","y",6,0,"none",1612,12018,2008,7,3,"ta","rl","corner","one_fam"
175000,600,"timber",80,1461,"gd","y",5,1,"fa",1509,10200,1988,6,2,"ta","rl","inside","one_fam"
232500,467,"timber",20,1432,"ex","y",7,1,"ta",1440,11202,2003,8,2,"ta","rl","inside","one_fam"
195000,435,"timber",20,1666,"ex","y",6,0,"none",1675,7915,1999,6,2,"ta","rl","inside","one_fam"
305000,749,"timber",60,1482,"gd","y",10,2,"gd",2262,12244,2003,8,3,"ta","rl","inside","one_fam"
206300,784,"mitchel",90,1344,"gd","y",8,0,"none",1344,7060,1997,7,4,"ta","rm","inside","duplex"
160500,392,"mitchel",120,1189,"ex","y",4,0,"none",1189,4500,1997,6,2,"ta","rm","fr2","twhs_ext"
124000,499,"meadow_v",120,1040,"gd","y",6,0,"none",1040,4224,1975,5,2,"ta","rm","inside","twhs_ext"
105000,297,"meadow_v",180,526,"gd","y",5,0,"none",988,1974,1973,4,1,"ta","rm","inside","twhs_int"
81000,0,"meadow_v",180,630,"gd","y",3,0,"none",630,1890,1972,4,0,"none","rm","inside","twhs_int"
119500,264,"mitchel",20,876,"ta","y",5,0,"none",923,6951,1984,5,1,"ta","rl","cul_d_sac","one_fam"
138000,816,"mitchel",20,816,"ta","y",4,0,"none",816,6600,1982,5,2,"ta","rl","inside","one_fam"
134500,264,"mitchel",20,845,"ta","y",6,0,"none",845,6600,1982,5,1,"ta","rl","inside","one_fam"
137500,484,"mitchel",20,864,"ta","y",6,0,"none",889,12395,1984,5,2,"ta","rl","corner","one_fam"
172000,530,"mitchel",60,784,"ta","y",7,1,"po",1968,11075,1969,5,2,"ta","rl","inside","one_fam"
103000,288,"idotrr",70,686,"ta","y",7,0,"none",1836,56600,1900,5,1,"ta","i","inside","one_fam"
268000,621,"n_ames",20,2217,"ta","y",8,1,"ta",2217,15865,1970,8,2,"ta","rl","inside","one_fam"
168000,373,"gilbert",60,806,"gd","y",7,1,"ta",1572,10364,1995,6,2,"ta","rl","inside","one_fam"
177000,388,"gilbert",60,794,"gd","y",6,0,"none",1470,13869,1997,6,2,"ta","rl","corner","one_fam"
169000,460,"gilbert",60,916,"gd","y",7,1,"ta",1600,8773,1997,6,2,"ta","rl","inside","one_fam"
160000,398,"gilbert",80,392,"gd","y",7,1,"ta",1694,10147,1994,6,2,"ta","rl","cul_d_sac","one_fam"
180000,451,"gilbert",60,923,"gd","y",7,1,"ta",1714,8637,1999,6,2,"ta","rl","inside","one_fam"
176000,402,"gilbert",20,1237,"gd","y",6,1,"ta",1253,7875,1995,7,2,"ta","rl","inside","one_fam"
204000,482,"gilbert",60,938,"gd","y",7,1,"ta",2299,7500,1999,6,2,"ta","rl","inside","one_fam"
160000,420,"gilbert",20,1168,"gd","y",6,0,"none",1187,9556,1992,7,2,"ta","rl","corner","one_fam"
170000,461,"stone_br",120,1074,"gd","y",5,0,"none",1088,3696,1986,8,2,"ta","rl","inside","twhs_ext"
207500,577,"stone_br",160,1190,"gd","y",6,1,"ta",2090,5062,1984,7,2,"ta","rl","cul_d_sac","twhs_ext"
182000,480,"stone_br",120,1166,"gd","y",5,0,"none",1179,4740,1988,8,2,"ta","rl","inside","twhs_ext"
377426,676,"stone_br",20,1922,"ex","y",8,1,"gd",1922,14157,2005,9,3,"ta","rl","corner","one_fam"
155000,828,"gilbert",190,1100,"gd","y",7,0,"none",1424,41600,1969,5,3,"ta","rl","fr2","two_fam"
319900,556,"stone_br",120,1612,"ex","y",6,1,"gd",1612,8035,2006,9,2,"ta","rl","inside","twhs_ext"
392000,567,"stone_br",20,1419,"gd","y",7,1,"gd",1419,8089,2007,8,2,"ta","rl","inside","one_fam"
441929,724,"stone_br",20,2220,"ex","y",7,1,"gd",2234,14082,2006,8,2,"ta","rl","inside","one_fam"
455000,724,"stone_br",20,1742,"ex","y",8,1,"gd",2042,13870,2006,10,3,"ta","rl","inside","one_fam"
174000,480,"nw_ames",20,1284,"gd","y",5,0,"none",1284,10960,1984,6,2,"ta","rl","inside","one_fam"
178000,477,"nw_ames",80,585,"gd","y",7,1,"ta",1868,12090,1984,6,2,"ta","rl","inside","one_fam"
192000,481,"nw_ames",60,780,"gd","y",9,1,"ta",1930,11339,1979,7,2,"ta","rl","inside","one_fam"
190000,534,"nw_ames",60,808,"gd","y",8,1,"gd",1969,11952,1977,7,2,"ta","rl","inside","one_fam"
148000,564,"nw_ames",80,1032,"gd","y",6,1,"ta",1032,10395,1978,6,2,"ta","rl","fr2","one_fam"
151500,495,"nw_ames",20,1153,"gd","y",6,0,"none",1177,11850,1984,6,2,"ta","rl","fr2","one_fam"
192350,478,"nw_ames",20,1259,"gd","y",5,1,"ta",1353,10400,1979,6,2,"ta","rl","inside","one_fam"
170000,944,"nw_ames",20,1625,"ta","y",6,1,"ta",1220,13001,1971,6,2,"ta","rl","inside","one_fam"
175000,487,"nw_ames",20,1484,"gd","y",7,1,"ta",1484,12243,1971,5,2,"ta","rl","inside","one_fam"
175000,539,"nw_ames",60,702,"ta","y",7,1,"gd",1743,11700,1968,6,2,"ta","rl","inside","one_fam"
174000,585,"nw_ames",80,1228,"gd","y",5,1,"fa",1324,8991,1976,7,2,"ta","rl","cul_d_sac","one_fam"
139000,288,"n_ames",80,372,"ta","y",5,0,"none",1109,10500,1971,5,1,"ta","rl","fr2","one_fam"
155000,576,"n_ames",20,925,"ta","y",7,0,"none",1422,9457,1970,5,2,"ta","rl","inside","one_fam"
119500,280,"n_ames",20,950,"ta","y",5,0,"none",950,9758,1971,5,1,"ta","rl","inside","one_fam"
110000,684,"n_ames",20,858,"ta","y",4,0,"none",858,7340,1971,4,1,"ta","rl","inside","one_fam"
128000,270,"n_ames",20,914,"ta","y",4,0,"none",914,17199,1961,4,1,"fa","rl","fr2","one_fam"
133000,367,"n_ames",120,723,"gd","y",4,0,"none",767,4058,1998,7,1,"ta","rh","inside","twhs_ext"
113500,264,"br_dale",160,525,"ta","y",6,0,"none",1092,2205,1973,6,1,"ta","rm","inside","twhs_int"
122500,440,"br_dale",160,765,"ta","y",6,0,"none",1365,1920,1971,5,2,"ta","rm","inside","twhs_ext"
142500,319,"n_pk_vill",120,1061,"gd","y",4,0,"none",1055,2304,1978,7,1,"ta","rl","inside","twhs_int"
314813,774,"nridg_ht",20,1822,"ex","y",9,1,"gd",1828,11694,2007,9,3,"ta","rl","inside","one_fam"
322400,856,"nridg_ht",20,1694,"ex","y",7,1,"gd",1694,11825,2006,8,3,"ta","rl","inside","one_fam"
345474,938,"nridg_ht",20,2108,"gd","y",7,1,"ex",2122,14333,2007,8,3,"ta","rl","corner","one_fam"
492000,1040,"nridg_ht",60,1934,"ex","y",8,1,"gd",2656,13641,2007,9,3,"ta","rl","inside","one_fam"
338931,670,"nridg_ht",60,1108,"ex","y",11,1,"gd",2550,13440,2006,8,3,"ta","rl","inside","one_fam"
280000,947,"nridg_ht",60,1063,"ex","y",9,1,"gd",2172,14154,2006,7,3,"ta","rl","corner","one_fam"
479069,932,"nridg_ht",20,2552,"ex","y",8,2,"ex",2552,13891,2007,9,3,"ta","rl","inside","one_fam"
395000,895,"nridg_ht",20,1935,"gd","y",9,1,"gd",1973,14226,2006,8,3,"ta","rl","corner","one_fam"
380000,694,"nridg_ht",60,2153,"gd","y",9,1,"gd",2643,13693,2006,9,3,"ta","rl","inside","one_fam"
440000,908,"nridg_ht",20,1976,"ex","y",7,1,"ex",1976,14977,2006,8,3,"ta","rl","inside","one_fam"
325624,789,"nridg_ht",60,1582,"ex","y",8,1,"gd",2161,10562,2007,8,3,"ta","rl","inside","one_fam"
342000,916,"nridg_ht",60,1706,"gd","y",11,1,"ex",2956,13069,2004,8,3,"ta","rl","inside","one_fam"
350000,818,"nridg_ht",60,1317,"ex","y",7,1,"gd",2385,14277,2003,8,3,"ta","rl","inside","one_fam"
285000,656,"nridg_ht",60,1181,"gd","y",10,1,"gd",2374,11999,2003,8,3,"ta","rl","inside","one_fam"
232698,554,"nridg_ht",20,1721,"gd","y",7,0,"none",1721,9254,2005,8,2,"ta","rl","inside","one_fam"
250000,876,"nridg_ht",60,1298,"gd","y",7,0,"none",1828,10732,2006,8,3,"ta","rl","corner","one_fam"
194700,460,"nridg_ht",120,1362,"gd","y",6,1,"gd",1362,7577,2005,6,2,"ta","rl","corner","twhs_ext"
200000,631,"nridg_ht",120,1302,"gd","y",5,1,"gd",1302,3903,2005,6,2,"ta","rl","inside","twhs_int"
207000,460,"nridg_ht",120,1362,"gd","y",6,1,"gd",1362,6289,2005,6,2,"ta","rl","inside","twhs_ext"
209500,627,"nridg_ht",120,1554,"gd","y",6,1,"gd",1554,4590,2006,8,2,"ta","rl","inside","twhs_int"
202500,484,"nridg_ht",120,1370,"gd","y",6,1,"gd",1370,6442,2006,8,2,"ta","rl","inside","twhs_ext"
280000,564,"nridg_ht",120,1577,"ex","y",6,1,"gd",1577,7841,2005,9,2,"ta","rl","inside","twhs_ext"
181755,572,"gilbert",60,768,"gd","y",7,0,"none",1496,15810,2007,6,2,"ta","rl","inside","one_fam"
176000,400,"gilbert",60,768,"gd","y",6,1,"gd",1536,10237,2005,6,2,"ta","rl","inside","one_fam"
168165,454,"gilbert",60,608,"gd","y",6,0,"none",1458,13204,2006,7,2,"ta","rl","inside","one_fam"
171925,440,"gilbert",60,738,"gd","y",7,1,"gd",1495,8857,2006,6,2,"ta","rl","inside","one_fam"
203000,388,"gilbert",20,1326,"gd","y",6,0,"none",1326,12216,2005,6,2,"ta","rl","corner","one_fam"
176485,436,"gilbert",20,1302,"gd","y",6,0,"none",1302,8993,2007,7,2,"ta","rl","inside","one_fam"
181134,396,"gilbert",20,1340,"gd","y",6,0,"none",1340,8899,2007,7,2,"ta","rl","inside","one_fam"
156932,432,"gilbert",60,616,"gd","y",6,1,"gd",1412,8499,2006,6,2,"ta","rl","inside","one_fam"
173500,462,"gilbert",20,1246,"gd","y",6,0,"none",1258,7697,2007,7,2,"ta","rl","inside","one_fam"
172500,648,"blmngtn",120,1258,"ex","y",6,1,"gd",1258,3922,2006,7,3,"ta","rl","inside","twhs_ext"
194201,648,"blmngtn",120,1258,"ex","y",7,1,"gd",1402,3922,2006,7,3,"ta","rl","inside","twhs_ext"
215000,434,"gilbert",60,847,"gd","y",8,1,"gd",1959,11796,2004,7,2,"ta","rl","inside","one_fam"
206580,534,"gilbert",20,1510,"gd","y",6,1,"gd",1525,10936,2006,7,2,"ta","rl","inside","one_fam"
165500,400,"gilbert",80,384,"gd","y",7,1,"ta",1394,11950,2003,7,2,"ta","rl","corner","one_fam"
211000,434,"gilbert",60,847,"gd","y",8,1,"gd",1948,7875,2003,7,2,"ta","rl","inside","one_fam"
170000,400,"gilbert",80,384,"gd","y",8,1,"ta",1430,9967,2000,7,2,"ta","rl","inside","one_fam"
162000,400,"gilbert",60,660,"gd","y",6,0,"none",1320,7750,2003,7,2,"ta","rl","inside","one_fam"
185000,460,"gilbert",60,941,"gd","y",7,1,"ta",1644,9649,1999,6,2,"ta","rl","inside","one_fam"
384500,925,"no_ridge",60,1779,"gd","y",8,2,"ta",2551,12191,1997,8,3,"ta","rl","inside","one_fam"
248000,648,"no_ridge",60,969,"gd","y",8,1,"ta",2285,11000,2000,8,3,"ta","rl","fr2","one_fam"
466500,804,"no_ridge",20,2633,"ex","y",8,2,"gd",2633,11400,2001,10,3,"ta","rl","inside","one_fam"
322500,758,"no_ridge",60,1389,"gd","y",9,1,"ta",2582,11002,1998,8,3,"ta","rl","inside","one_fam"
290000,721,"no_ridge",60,1203,"gd","y",9,1,"ta",2520,9950,1995,7,3,"ta","rl","inside","one_fam"
290000,752,"no_ridge",60,1318,"gd","y",9,1,"ta",2531,12257,1995,8,3,"ta","rl","inside","one_fam"
263000,517,"no_ridge",60,1105,"ex","y",9,1,"ta",2202,11762,1992,8,2,"ta","rl","inside","one_fam"
330000,933,"no_ridge",60,1325,"gd","y",8,1,"ta",2538,9044,1996,8,3,"ta","rl","inside","one_fam"
215000,484,"somerst",20,1524,"gd","y",7,1,"gd",1534,10612,2006,8,2,"ta","rl","inside","one_fam"
419005,1092,"somerst",20,1966,"ex","y",6,1,"gd",1966,12291,2007,10,3,"ta","rl","inside","one_fam"
147000,895,"somerst",20,1795,"ex","y",7,1,"gd",1795,9986,2006,8,3,"ta","rl","inside","one_fam"
235876,480,"somerst",20,1528,"gd","y",6,1,"ta",1528,9965,2007,7,2,"ta","rl","fr2","one_fam"
311872,786,"somerst",20,1726,"ex","y",8,1,"gd",1726,9416,2007,7,3,"ta","rl","inside","one_fam"
227000,825,"somerst",20,1588,"gd","y",7,1,"gd",1588,10000,2006,8,3,"ta","rl","inside","one_fam"
260000,484,"somerst",20,1538,"gd","y",7,0,"none",1538,8847,2005,8,2,"ta","rl","inside","one_fam"
225000,474,"somerst",20,1496,"gd","y",7,0,"none",1496,9158,2007,8,2,"ta","rl","inside","one_fam"
249000,672,"somerst",20,1494,"gd","y",7,1,"gd",1506,8251,2005,7,2,"ta","rl","inside","one_fam"
250000,574,"somerst",60,982,"gd","y",7,0,"none",1977,9605,2006,7,3,"ta","rl","inside","one_fam"
208900,598,"somerst",20,1338,"gd","y",6,0,"none",1338,8640,2007,8,2,"ta","fv","inside","one_fam"
212109,561,"somerst",60,725,"gd","y",8,0,"none",1588,10411,2007,5,2,"ta","fv","corner","one_fam"
303477,550,"somerst",60,1184,"gd","y",11,1,"gd",2610,9000,2007,8,2,"ta","fv","inside","one_fam"
249700,826,"somerst",20,1656,"gd","y",7,0,"none",1656,11096,2006,8,3,"ta","fv","inside","one_fam"
253000,658,"somerst",20,1685,"gd","y",5,1,"gd",1685,11824,2006,8,3,"ta","fv","corner","one_fam"
201000,471,"sawyer_w",60,928,"gd","y",7,0,"none",1721,8462,1994,6,2,"ta","rl","inside","one_fam"
215000,514,"sawyer_w",20,1482,"gd","y",5,1,"fa",1494,16196,1998,7,2,"ta","rl","inside","one_fam"
128000,283,"sawyer_w",160,630,"ta","y",5,2,"ta",1266,8012,1980,6,1,"ta","rl","inside","twhs_ext"
144000,504,"sawyer_w",85,840,"gd","y",5,0,"none",884,9180,1983,5,2,"ta","rl","cul_d_sac","one_fam"
120750,308,"sawyer",20,894,"gd","y",5,0,"none",894,6285,1977,5,1,"ta","rl","inside","one_fam"
132500,264,"sawyer",20,999,"ta","y",6,0,"none",999,7758,1962,5,1,"ta","rl","corner","one_fam"
129000,544,"sawyer",20,1040,"ta","y",5,0,"none",1120,6970,1961,4,2,"ta","rl","corner","one_fam"
143900,349,"sawyer",20,1140,"ta","y",8,1,"ta",1696,13673,1962,5,1,"ta","rl","cul_d_sac","one_fam"
145000,686,"sawyer",20,1040,"ta","y",5,0,"none",1040,7476,1968,5,2,"ta","rl","corner","one_fam"
128500,572,"sawyer",20,988,"ta","y",5,0,"none",988,9945,1961,5,2,"ta","rl","inside","one_fam"
294000,518,"veenker",60,1192,"ta","y",9,2,"gd",2167,17542,1974,7,2,"ta","rl","inside","one_fam"
129000,431,"sawyer",20,1037,"fa","y",5,0,"none",1037,10751,1974,5,2,"ta","rl","cul_d_sac","one_fam"
147000,542,"sawyer",20,1044,"gd","y",5,1,"ta",1055,12712,1973,6,2,"ta","rl","cul_d_sac","one_fam"
302000,750,"no_ridge",60,1453,"ex","y",9,1,"ex",2810,9572,1990,8,2,"gd","rl","inside","one_fam"
285000,541,"no_ridge",50,1683,"gd","y",9,1,"ta",2872,10678,1992,8,2,"ta","rl","inside","one_fam"
166000,484,"somerst",120,1141,"gd","y",5,0,"none",1151,3523,2006,8,2,"ta","fv","inside","twhs_ext"
194000,466,"somerst",120,1352,"ex","y",5,1,"gd",1352,3606,2006,7,2,"ta","fv","inside","twhs_ext"
207500,528,"somerst",120,1550,"gd","y",5,0,"none",1550,5330,2006,8,2,"ta","fv","inside","twhs_ext"
168500,440,"somerst",160,756,"gd","y",4,1,"ta",1512,2117,2000,6,2,"ta","fv","inside","twhs_ext"
177000,440,"somerst",160,756,"gd","y",4,0,"none",1573,2117,2000,6,2,"ta","fv","inside","twhs_int"
239000,576,"somerst",60,975,"gd","y",7,1,"ta",1950,7399,1997,7,2,"ta","fv","inside","one_fam"
204000,625,"somerst",20,1339,"gd","y",5,0,"none",1358,7321,1999,7,2,"ta","fv","inside","one_fam"
301000,552,"somerst",60,1054,"ex","y",8,2,"gd",2048,8010,2003,8,2,"ta","fv","inside","one_fam"
312500,1105,"somerst",60,1220,"ex","y",8,2,"ta",2362,8413,1998,8,2,"gd","fv","inside","one_fam"
213750,571,"greens",120,1057,"gd","y",4,2,"ta",1295,3840,1978,8,2,"ta","rl","inside","twhs_ext"
373000,676,"veenker",20,2461,"gd","y",7,2,"gd",2497,17778,1981,8,2,"ta","rl","inside","one_fam"
143450,412,"nw_ames",20,912,"ta","y",7,0,"none",1152,11700,1968,6,2,"ta","rl","inside","one_fam"
164000,528,"nw_ames",20,1295,"gd","y",6,0,"none",1295,11700,1968,6,2,"ta","rl","corner","one_fam"
188500,472,"nw_ames",20,1594,"gd","y",6,1,"ta",1594,9547,1993,7,2,"ta","rl","inside","one_fam"
255000,473,"nw_ames",60,1148,"gd","y",8,1,"gd",2075,10530,1993,7,2,"ta","rl","inside","one_fam"
127000,308,"n_ames",20,949,"ta","y",5,0,"none",1107,8050,1967,5,1,"ta","rl","inside","one_fam"
143000,318,"n_ames",20,1214,"ta","y",5,1,"fa",1214,10355,1967,5,1,"ta","rl","corner","one_fam"
144000,484,"n_ames",20,1024,"ta","y",6,1,"ta",1344,9503,1958,5,1,"ta","rl","inside","one_fam"
126500,461,"n_ames",20,1065,"ta","y",6,0,"none",1065,8892,1960,5,2,"ta","rl","inside","one_fam"
145000,264,"n_ames",80,588,"ta","y",6,0,"none",1138,10482,1958,6,1,"ta","rl","inside","one_fam"
120000,297,"n_ames",20,912,"ta","y",5,0,"none",912,7535,1958,5,1,"ta","rl","inside","one_fam"
106500,294,"n_ames",20,0,"none","y",5,0,"none",882,8339,1959,5,1,"ta","rl","inside","one_fam"
140500,440,"n_ames",20,864,"ta","y",6,1,"ta",1187,14357,1961,5,2,"ta","rl","cul_d_sac","one_fam"
117600,312,"n_ames",20,894,"ta","y",5,0,"none",894,8680,1960,5,1,"ta","rl","inside","one_fam"
163500,440,"n_ames",20,1174,"ta","y",6,1,"ta",1200,8800,1966,7,2,"ta","rl","inside","one_fam"
224500,539,"n_ames",60,845,"ta","y",8,1,"gd",2154,8800,1964,6,2,"ta","rl","inside","one_fam"
150750,624,"n_ames",20,1063,"ta","y",7,0,"none",1327,7388,1959,5,2,"ta","rl","corner","one_fam"
101800,462,"n_ames",90,0,"none","y",6,0,"none",1224,9842,1962,4,2,"ta","rl","fr2","duplex"
138500,512,"n_ames",45,822,"ta","y",4,0,"none",908,12172,1940,5,2,"ta","rl","inside","one_fam"
