id,user_drinking,text
467498864556376060,yes,If im to scared to do something i just think to myself its fine ill just do it next time im drunk hahahaha
462694215533608960,yes,N/A
470721843046141950,yes,N/A
469894228793761800,no,I gotta drink 7 bottles of water a day and work out on this elliptical for 30 mins everyday. 💪😑
462073310709547e3,no,@CollinDSchuck Its alcohol and emotions I hope Montreal takes it just as seriously. Who can forget all the rally towel related injuries haha
4.7167706513855283e+017,yes,Champagne 6s 😷 &lt;&lt;&lt;&lt;
46709497242112e4,yes,Drinking a Spröcketbier (Black Rye Kölsch) by @StoneBrewingCo @ Johnny's Irish Pub — http://t.co/mHsiyBHush
472814314035097600,yes,@Boobie24Dixon finger lakes is better!! Wine tour and the lake= perfect . Only 2 hrs from buff :)
462623048529883140,no,N/A
471171921686843400,yes,I'm shit faced
467886926918598660,yes,Think ima just stay tipsy i feel great!
472594324790992900,no,my ex so drunk 😂
462392874492231700,yes,Where's the party at? #franks? 🍻
470575529280552960,no,N/A
462224801927409660,yes,N/A
467197953187512300,yes,N/A
471505740591808500,yes,6 days left of antibiotics and 8 days until I can chug 2 beers and be drunk #booyah
472706244092784640,no,Get to work and this guys talking about how he was drunk and driving last night. Yup you're cool 👍
470611090058280960,no,time to head out for birthday party: for 95 year old Great-Grandma &amp; her 1 yr old Great-Grandchild
461907791641210900,no,"-in the strip club- ""yea girl drop that fanny"""
464940876687769600,yes,N/A
472619076008030200,yes,7/11 food is the best food when drunk
4.6637142935811277e+017,no,@hayverk is drunk
463435290145992700,no,“@_samoyaa: @MichaelaTrayxo turn up honey cheeks 🙌” all of us gotta take some rides 😎😘
472733059625025540,yes,N/A
4.6379624762770637e+017,no,N/A
462371727079907300,yes,#eviltwin #beer #11% #ufocus @ Blu Wolf Bistro http://t.co/1dYkVYXhgH
471011314241118200,yes,N/A
46605051167087e4,no,Can't wait to be in Atlantic City next month. Last time I took a trip with Eddie he drank 30 shots then funneled a bottle of wine &amp; a spider
469952110256484350,yes,Drunk and ready to dance
465562705093754900,no,N/A
462628142759153660,no,shot my second turkey this morning😊
464163499938447360,no,Planning my grad party is so stressful wow
464162807261724700,yes,I thought my cranberry juice tasted weird... And that's when I realized that it's because there's no vodka in it
463313092592816100,yes,N/A
462580969866666e3,yes,Already spilled alcohol on myself and it's 9:13 am 💁
4.6422494722184397e+017,yes,@drunk @Josieee_La  @nicolesmallss
464367268949151740,no,N/A
468892646245924860,yes,N/A
472919268192182300,no,“@itbeandre: Someone hit me up if you know where the after party's are at”
465177748059996160,no,N/A
471563193639514100,yes,i'ma little drunk and i need you now
469411030196846600,no,Pointless nurse's exam at the OB/GYN because the front desk is stupid and misscheduled my depo shot....
470230399776722940,no,Bitches get shot daily!!!
465969061588111360,no,Okay so there's an open Gatorade bottle in my fridge and nobody in my family knows if it's actually Gatorade or window cleaner
470359740816445440,yes,All I want in life is a puppy and endless glass of wine 🐶🍷👌
471676785323946e3,no,"@MelvPaperchasin you drunk lol the sport blue 6s,3s and 14s lol"
465495005172625400,yes,N/A
468487754478014460,yes,"The only time we really talk is when our clothes are coming off. I like us better when we're wasted, it's easier to fake itt"
466011371566805e3,no,N/A
470599305372659700,no,N/A
472845681905115140,yes,N/A
470754629308153860,yes,"Wings, Reuben's and beer. ....Love. (@ Flipside Restaurant) http://t.co/j6jXSAcJm3"
464805775840641e3,yes,N/A
466242365984755700,yes,"Really want to go to zoo brew at some point.. I mean alcohol and exotic animals, it can't get much better. 🐘"
472233094888820740,no,"During college, out at a club dancing with friends, guy came up behind me and grabbed my breasts while grinding up on me. #YesAllWomen"
463735431784579100,yes,Tonight we'll be in Toronto. Goal #1 go to a bar and hardcore route for the @Phillies amongst those @BlueJays fans.
467354604070764540,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 7⃣1⃣"
464054686266314750,yes,N/A
463380887925567500,no,N/A
467519352850628600,no,N/A
470965831854477300,yes,"""@Free_Stackss: Yo I was so drunk last night. Went to sleep at 5 woke back up at 8 for work""spiddddackedddd 😂😂😂"
467655607911477250,yes,Omg my mom just told me were playing twister tonight wasted. 😂 @amariee18
466375227187154940,no,"Is it just me or does that dragon look drunk, disorderly, and really hungry (Basically like any bloom student on a Saturday night in franks)"
4.6598826144249037e+017,yes,Pile of food and ice cold beer is so welcome after today's long day at work.
465652667587772400,no,@ItsVineFights @a_smith51 lmfao what a pussy I swear if I was that kid I wouldn't hesitate to hit him with a b ball bat next time turn up
462010503553105900,no,MY FRIENDS THREW ME A SURPRISE PARTY ❤️❤️❤️❤️❤️
464763387998511100,no,Oh boy... Gotta bring a water bottle with me for this one #morningdumpage
471435866783895550,yes,@_JassmineRenee fuck around yo ass b drunk to
463740937483878400,no,Is it cheating to throw myself another graduation party when I graduate from tc3?
465301670042558460,no,"My uncle sees the story my cousin posted on snapchat of him drunk... ""That's fuckin bullshit"" 😂😂"
465083118630629400,no,@kayleeheschke @johnmarsz12 party
466033251082326e3,no,N/A
462466373864943600,no,I think I've already seen that shot twenty times by now and it still mesmerizes me every single time
471829489409073150,yes,You know when the bottles pop it's mother fuckin light out.
467275141538656260,yes,@All3Donnelly @TheRatSnake i filled a camel pack with heady topper for the run and I have a beer dispensing helmet for the ride.
461992321316556800,yes,A little R&amp;R - Drinking a Hop Sun by @stbcbeer @ Crowne Plaza Bar &amp; Lounge  — http://t.co/jux4TSO23Y
466061338033520640,no,Turn up Tori better get me in there ..
469254078229663740,no,I wish I had been in high school like 5 years ago..before it got all fucked up
465704511961853950,no,So someone got shot on cannon and Corning. What the Fck is going oh
462093892482265100,yes,N/A
464811292235411460,yes,Shoutout to @dylllicious for bringing my drunk ass home last night 🙌
464584157243658240,no,women suck i just need to see boobies at the strip club
471275012213575700,yes,voice is shot.. need to stop yelling while im drunk hahahahah
469659008060891140,no,Mario party 8 with my baby boy
472595010068946940,yes,buzzed from wine 👌
463808667024777200,yes,N/A
4.6244426601110323e+017,no,N/A
462665343283261440,no,"""@TheFunnyVine: The amount of effort I put in when I hear drunk in love https://t.co/q34ZSfHosa"" @ericajeanxoxo"
469949324684976100,no,I want to turn up butttt
4.6754124623250637e+017,yes,N/A
465276355861811200,yes,N/A
463148116037107700,no,They let Kane get hit the head with a crow bar a 1000 times but as soon as Kane gets set on fire they help him out... #XtremeRules
464824471631966200,no,"@GoBowlingdotcom stop getting mad at easy shots, make every shot count, and if you're having a bad game? After the 5th frame, see it as"
467136503899254800,no,@colbysaur doppelgänger sighting at World of Beer..... Or maybe it is him idk
472558664054616060,no,"The kid at the gas station goes "" I think all of spencerport is getting drunk tonight"" THATS HOW WE DO IT BOYYYYYS 😜"
470038993942642700,yes,N/A
468209947424333800,yes,N/A
463104268611108860,no,N/A
472216559671578600,yes,Go to take a sip and smack my beer against my teeth
467799968594792450,no,My life is so fucked up 😂
464301519622635500,yes,thank god for alcohol what a life saver
465567443893891100,no,Officially a beverage cart girl/turn bar bartender for Monroe golf club 😁😁😁
463398282606411800,yes,"""@TFLN: (409): We were all day drunk by 2pm. Now I know why they hate Americans""~ I feel @ChelBel810 coulda texted this whilst in Mexico!"
468173196026732540,no,Wish Dorth was here to come snuggy w me tonight but she's drunk in Ithaca 😔
4.6384897650500403e+017,no,N/A
464990398864433150,no,N/A
470728836838342660,no,Ever try a Reece cup on a s'more instead of a Hershey bar????? U shoulddd #heaven
4.7183502982423757e+017,no,N/A
467150360101261300,yes,Don't drink beer but this hit the spot on my second one 🍹❤️👌 http://t.co/RT1SxyVq29
465914588899598340,yes,Hugeeeee party tonight... Just a heads up to my fellow OCC faithful 👌
466311640213094400,no,N/A
464610643308711940,yes,"Kayla just spilled wine all over me and the bed and goes ""can we put newspaper over it?"""
470225721131274240,yes,"This entire term I've been freshman year drunk, and I think it's fitting, since it's my last term 3. #fullcircle"
467126968995967e3,no,My hip is so fucked up
462363018693578750,no,N/A
470678440379551740,no,N/A
472477566369267700,no,Really looking forward to talking govt conspiracies once again with the regulars at the bar tonight #bartender probz #dontmakemego
466772672765231100,yes,"All These Blunts &amp; All The Bottles , And I'm Still Thinking Bout Bre ... 😂😂"
4.6502496728163123e+017,yes,i. am. drunk.
4.6525022278939443e+017,no,Well whiskey rebellion has a full set now.
462693706903351300,yes,And spark pie - Drinking a Budweiser Black Crown by @AnheuserBusch @ Eye Hub  — http://t.co/NAENPiE2Yl #photo
468556673897226240,no,This bitch shot her bag though 👛👜
472897426022760450,yes,Can't wait until I'm old enough to get into the beer tent at the carni 😆
466058993123594240,yes,N/A
464220482813034500,yes,Today has taught me that no matter how much of a drunk mess I am... There is always someone who even more of a mess
468864425882292200,yes,N/A
470231297286500350,no,At Rochester NY Jimmy Johns @KevinHarvick @DeLanaHarvick what's your combo choices.   I got #12 beach club #4thewin http://t.co/adyCIBmuID
4.7007829348058317e+017,no,N/A
470023166203789300,yes,My new fav place for drinks and vaping. (@ Victoire: A Belgian Beer Bar &amp; Bistro) http://t.co/kqrc8mo1vg
469277897468153860,yes,N/A
471241249702555650,yes,"I was really drunk last night , riding down Corning listening to sad songs"
467855070571548700,no,"I'm at Maxie's Supper Club (Ithaca, NY) http://t.co/BJClGEAov7"
470770470334504960,no,Drunk old people are my favorite.
461960398464643100,yes,Drinking a Shock Top Raspberry Wheat by @AnheuserBusch @ RBI Sports Pub — http://t.co/oouFBcl4YS #photo
464255193627254800,yes,I am too drunk and I have moves
467495808364216300,yes,N/A
467826506517848060,no,Party when I'm broke party when I'm rich
463055830016098300,no,N/A
464062533918543900,no,Someone take me to a black light party😍😩
462791903906639900,yes,solera! #deathintheafternoon #champagnecocktail #local #lovely #happy #fun #goodtimes @ Solera Wine Bar http://t.co/XOO8d58TPZ
467130091122999300,no,"""Cast party"" (at @Applebees) http://t.co/d3JXkSuJmh"
4.6925832036549837e+017,no,"Mom: ""I just want some alcohol"" 
Me: ""You have a problem""
Mom: ""Yes I do, it's called life"" 
😂 haha"
469962473622097900,no,"Stag party, Godzilla, grilling and rays #MemorialWeekend"
471479106446848e3,no,Is there a chance you may change your mind? Or are we ashes and wine?
463831045893140500,no,@billsmafia_babe #BillsChat it's legitimate. They take a ton of grief from drunk fans and deserve to get paid
464657178385588200,no,@SimplifiedSy yeah. About to turn up tho
464248069971017700,no,N/A
466258201403748350,yes,N/A
465361289410523140,yes,Im too drunk!! Lawd!!
470284885836304400,no,N/A
463711618065780740,yes,"All I know is on our beer run, the peeps came back with Keystone Light. Wtf."
464539766156173300,no,N/A
465513988307288060,no,"I'm at Bellevue Country Club (Syracuse, NY) http://t.co/lyE2s7keSg"
465630362279116800,yes,"You know we drink so much
We getting drunk for weeks
We drink so much goose,
We turning into geese"
468018192544444400,yes,N/A
471686723723079700,no,"So glad I wasted my gas to drive out to fucking penfield for a shitty, awkward ass date where the guy made me pay for everything #foh"
466221971915550700,no,Finally showing @ 4.5months #gymselfie #babybump @ Pacific Health Club http://t.co/uK4JNJYjxP
470039591073120260,no,Who shot yah? 👀🔫
471692412805333e3,no,N/A
466266397556101100,no,“@GdoubleT: @MattyIce819 but we both agree on who gets to not play beer pong!!!!” FY Michael Sam!!!!!
467439010730606600,no,N/A
472759070974169100,no,Talking multi-point goals v 1-point goals in indoor soccer. How can u NOT like a 3-point shot? It has added so much excitement to basketball
468927462370717700,no,N/A
464397564922449900,no,N/A
470072530553016300,yes,The worst thing to pull out of your mail box.1st thing I'm gonna say..I'm a raging alcoholic.2nd I hate black people http://t.co/CSqUhc13XQ
471482297389027300,yes,I have a test in the morning.. And I'm still getting drunk. 🍻💁
462812067599106050,no,Alcohol is NOT good...!!!!
468241805436530700,yes,N/A
462053524713394200,no,I don't know how any1 can claim 'Liberty' &amp; capture all their beliefs under any particular party or label beyond HUMANITY - maybe advantage?
462647705492144100,no,N/A
4.6993196477109043e+017,no,My face is fucked up in literally every single one of the formal pictures
471473113981804540,no,@Oskarina_Ortiz there u go... not my kind of party! I need bachata y perico ripiao at minimum
470942708476157950,no,N/A
463420554327117800,no,WOW Liverpool. You done fucked up.
466518184041148400,no,I just had the scariest most fucked up dream oh my god😭
468115070762094600,no,Two drunk girls came up to me and hugged me and told me how much they missed me.. What? I don't even know them.
467696766784389100,no,"I came to party like tonight will never end. Let's party again, let's party again 🎉"
465569400889032700,yes,N/A
472104908473520100,no,😋😋 (@ Dinosaur Bar-B-Que - @dinosaurbq) http://t.co/TQDPgEDLyE
465933504833130500,yes,Gossip girl has completely taken over my day. All I need is some wine and I'll be happy happy happy.
472098448896823300,no,I'll admit whenever Fancy by IGGY comes on I scream the words like a drunk little white girl. #DontJudgeMe
466749779910066200,yes,I'm gettin drunk on a plane ✈️
465306933499801600,no,From bottle to sippey cup 😫😫 stop growing on us ! @chandlersan94 http://t.co/piPG2OPfCC
464730062131318800,no,The dream I had just now is way fucked up. Wtf too demented.
466052325917069300,no,N/A
469867802778935300,no,Imma go hoop at the club wit my Westside niggas 👌
4.6853729147317043e+017,yes,I think a puppy and alcohol would make me feel better. #girlproblems
466058910211014660,yes,Spit on me ... I'm popping that bottle ! Slap fire outta me ... You just might die 🔫. Id rather you deck me for mine.
469253185836560400,no,Wanna get rid of a stuffy nose? Pour tequila down your nostrils.
466400629079167e3,yes,A bottle of Henny 😩😘
465691916542025700,no,N/A
472861145809047550,no,Debating if should go to the prom party..
464283295841148900,yes,"#frat #life for #Cornell's #ATL #slopeday2014 ft #Ludacris, #Dining, #Ithaca #Beer, #rain, #peace,… http://t.co/TXCR1jTrZt"
462337254007275500,yes,Drinking  The Waldos' Special Ale (AKA Waldo's 420) by @lagunitasbruhws @ Acme Bar &amp; Pizza — http://t.co/TTGKUfBlFR
471363615363461100,no,@MassDeception1 @Tim_ACAB that's fucked up. He is a CITIZEN‼️
468149145748770800,no,N/A
462802546453516300,yes,"""@1Story_OfMyLife: - I'm Drunk As Fuck &amp;My Bottle Gone""text me bitch"
471731823706267650,no,All smiles after a big win!! Except for Marc lol!😂#boccebabes @ Sharkey's Bar &amp; Grill http://t.co/ct8r6u0MBs
467806442679185400,no,Breakfast club is on tho 😊👌
470363210810683400,no,@ColinKirby31 I still need a COH sticker for my new water bottle.
469089368884654100,no,"Webster Library launches our new website today! Check, check, check...check it http://t.co/8jip3iFfjb Launch &amp; Play Party 5-7 today @DandC"
470553480197730300,no,N/A
466059882593275900,yes,N/A
465935898824417300,no,Days this nice should not be wasted in school 😡
461953307419095040,no,Swimming laps class starts today! (@ Midtown Athletic Club Rochester - @midtown_roc) http://t.co/QlTOee8P7x
467353745588617200,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 2⃣8⃣"
471099557347328e3,yes,I'm outside drinking beer and listening to music alone which I'm actually pretty content with 👍
463428458279092200,no,"“@mtn_dew: No, this isn't a mirage. Baja Blast is in bottles and cans for the #SummerOfBaja only. http://t.co/DPZlFlBHVF” god is real"
466047500475203600,yes,N/A
470395624920469500,no,N/A
465280538895745e3,yes,"I'm at New York Wine &amp; Culinary Center - @nywineculinary (Canandaigua, NY) http://t.co/JBg03E8L8S"
466787454222340100,no,Man had the weight of that girl on the bar.
466766592672825340,yes,"Game of thrones, wine, popcorn in bed finallyyyyyy http://t.co/LSZEuLAmjJ"
462353749327872e3,no,Cans are the new bottle http://t.co/nXkjlkLMPs
463462652338253800,no,currently at goodwill buying men sized heels #turnup
469277856422715400,yes,N/A
471420276740067300,no,N/A
464549335284592640,no,Party shopping😏 @lexidelbalso
467353763154382850,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 2⃣9⃣"
461888032736825340,no,N/A
468892884654362600,yes,I wish I was sitting at Fenway drinking beer and enjoying this evening. #icandream
470396323171401700,no,@MattyIce819 hahaha it's okay I figured that you just were crushing beer flipz and didn't want to embarrass me by having me come get kilt
462966223433912300,no,SUNYAC PARTY MAKING US GO ROGUE AF
463444413390540800,yes,N/A
469577169279410200,yes,Drunk as fuck and was still a damn good kisser doe 👌
470240950573604860,no,N/A
465339027559034900,yes,N/A
472744621366603800,no,N/A
462700278329126900,yes,N/A
463743959727362050,yes,N/A
471100340268326900,no,"""@camerondallas: I got shot in the butt 3 times 😂"" sounds like something that would happen to me"
469345266509029400,yes,Real men drink beer. Fuck bois drink mixed drinks.
468875789464002560,no,absolutely nothing better than getting wasted phone calls from Mr. Stones...makes me miss Potsdam already.
469168278775275500,no,Take the crown to the grave I'm an underground king
472254464074981400,yes,N/A
463866036924600300,no,N/A
468229509825962e3,no,"@YYZemily  Several yrs ago,shot alongside a photog who was taking pics from Ontario Place for the International fireworks.His pics, awesome."
471338667160911900,yes,Oh really?!  Don't mind if I do! #OneMoreForTheRoad @ Genesee Pub &amp; Alehouse http://t.co/wpdKlRJ680
471490647182946300,yes,I'm getting drunk But I'd much rather be somewhere with you
464905861891358700,no,N/A
472907440410075140,yes,N/A
469523647301177340,no,N/A
470652864499445760,no,N/A
469993700156637200,no,N/A
462451182141571100,yes,N/A
471428485417025540,yes,N/A
4.6755132872236237e+017,no,N/A
469299183665819650,yes,@ErnSanGiacomo so party time? I have 90 proof cane rum! Ganna have to drink it by myself!
468566357395910660,no,I just want to have a dance party in my room
463512166004719600,no,@MBruno24601 @BadassTeachersA @BarackObama yes!!!!! I seriously can't believe this my Democratic Party has abandoned teachers &amp; public ed!?!
472135556424417300,no,N/A
468171464278278140,no,partynextdoor x welcome to the party &gt;
464519507931721700,yes,N/A
466777754789498900,yes,N/A
462628386523713540,yes,"Why the fuck isn't it ""let's get drunk and go swimming in the fountain"" weather. 😒"
462307138304765950,yes,N/A
463791553220050940,no,hmm I wonder how many gallons of water have I wasted just standing absentmindedly in the shower
465530643657400300,yes,N/A
467468844081360900,yes,N/A
470361493746503700,no,Arnold Palmer with vodka #yuss
471631576464650240,no,"Party with the kids.
More coffee needed"
463857057062322200,yes,Fuck you I'm getting drunk
462811439468924900,yes,"Salt, tequila, lime is still my fave thing!"
467833294294634500,yes,Drinking a Georgia Peach Beer by @cbcraftbrewers @ Rose Eddies — http://t.co/bpw96tFsyc
463079209405923300,yes,N/A
470285230008700900,no,Maggie's B-Day &amp; #UCC end of year party ❤️ (@ North Area YMCA) http://t.co/zmmVDVqyMg
467353540818898940,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 1⃣6⃣"
471005020184653800,yes,Wine slushies today! (@ Swedish Hill Winery) http://t.co/wToDlbZKpN
471320810897305600,no,"!!!!!!RT""@ALKeels: People really leave their house with there weave all fucked up"""
468431773160849400,no,Tonight thy crown season 6 of Rupaul.....that's a big fucking deal hellurrrr
466355412401680400,no,Phone on silent cuz I'm in my feelings .. cuz of da cramps .. hopefully tmw will b better cuz I hav lots to do for my princess party Thurs.
462953287587999740,no,Someone should really  join my party im bored
468483087144607740,no,N/A
465127341292023800,no,"Tell mommy I'm sorry this life is a party, I'm never growing up."
462038976157995e3,no,N/A
463740268047372300,yes,Someone needs to come drink a bottle of wine with me right meow
462395947147075600,no,Sophie's the drunkest girl at the party
468451353631940600,yes,@alefe6 let's do this? #beerpong #quidditch #harrypotter http://t.co/u7ksh6NZiB
471561982630715400,yes,N/A
469241517932961800,no,N/A
468548111841771500,yes,but what's worse.. the pain or the hangover
462859803610460160,yes,@jzonneville  &amp; I'll buy a bottle of tanqueray and we will have jolly old time ☺️☺️☺️
465869371101814800,no,don't drink 2 water bottles prior to a facial... it will ruin it for you #girlproblems #wordofadvice
467857042393559040,no,"cuse always keepin it classy 👌“@collegefession: ""At a frat party I took a shit in the microwave and started it."" - Syracuse university”"
465300700617256960,yes,@whitney_brand true life: I'm an alcoholic
464868944550309900,no,Boyfriend's drunk calls &gt;
467354705388404740,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 7⃣6⃣"
464825491485392900,yes,N/A
472355140834713600,yes,"""@DandC: FL wineries add beer to lure more customers http://t.co/QNnZYE5wUI #ROC""~ Here you go @RollingTrue!!!"
465656472383549440,no,N/A
470982090457374700,yes,Drinking a Georgia Peach Beer by @cbcraftbrewers @ Rose Eddies (porch) — http://t.co/Xsiqc2R0VZ
468183778134077440,no,N/A
463428818179350500,yes,N/A
470289111241457660,yes,Saturdays are good days for wine #anyelasvineyard http://t.co/MV4zaJr2S7
465338163637284860,yes,Chillin while drinkin a bud ice. It's been a long but extremely fun day. Went to friends kids bday party then a bbq.
4.7218612193041203e+017,yes,Beer me
471050487307841540,yes,Ending the day drinking beer and enjoying good company 👍
464583846525431800,no,N/A
472041958966173700,yes,N/A
4.6671050289933517e+017,yes,"In need of a boat to make it to the bar tonight, help 😩"
467870962332237800,yes,N/A
468956504805355500,no,That moment when Meagan Harrington walks into world of beer. Time to leave. They don't serve Four Loko here anyways
472223004286791700,no,N/A
469279297283584e3,yes,I wish normal me was as confident as drunk me
466434551221608450,no,N/A
470297886157471740,yes,N/A
465009257348624400,no,N/A
466575634224132100,no,you bitches heads is fucked up .
467655993162076160,yes,N/A
4.7133588171103437e+017,no,Root beer and cheese curds and chili cheese dogs..... I THINK YES! (@ A&amp;W All-American Food) http://t.co/6T6A6R8MBu
464106979213205500,no,For such a small school Marcellus is so fucked up
472732143974899700,yes,I'm such a nut job when I'm drunk like my apologies if I blew you up last night and was annoying😂😒
468894939439706100,no,"@mjshearer23 @wads86 @TheRock585 @ryanhart82 shot a 106 today, not good. I think ur safe bad back and all"
468204758722162700,no,"Now I won't lie, I'll be looking like, ""who shot the sheriff"" until ball but trust me I'll be cleaning up pretty well lmao"
465291679512002560,yes,Let's get really drunk and not remember what happened the next day.
467903410906624e3,no,N/A
469173912212111360,no,N/A
465190158703558660,no,Grinding. (@ Stafford Country Club) http://t.co/GySZLh5LKf
470397931913478140,no,@donovanm_x3 the party started at 10:30 it end at 2 &amp; why u say tht?
465670112931233800,no,went to a strip club with my boss last night so should I quit my job now or...?
467851144019312640,yes,N/A
466432250029277200,no,Russy Westbrook be runnin around like a drunk Jon Black... Just outta control
465850884631851e3,no,I'm so inconsistent at golf....One shot I'm Dustin Johnson the next I'm Mike Flanigan again.
4.7218005638761677e+017,no,Turn up tomorrow with the bros
471494226795319300,yes,This is the first time I took a sip of alcohol since summer of 2013
470622747052494850,no,That's fucked up why'd they have to do all that😂
470610839821877250,no,I think anyone who puts their own name forward for candidacy is Suspect regardless of their party agenda. Simple as.
462010548742148100,no,Shit fucked up
467094140283813900,yes,@Bianca_Pitonzo @PeteWoytowich I'd rather pass out drunk at the justice center ..
463482391894704100,no,Joseline has a right to be upset don't come to my party starting drama.
463863254209404900,no,N/A
469978896721780740,yes,N/A
468989387527557100,yes,"A lonely beer, with lonely thoughts.. #mylifebelike #lonely #lonerlifestyle #latenightthoughts #musicthatmatchesmyemotions"
466634392384073700,no,"I'm so pretty I make mirrors blush, I spit the shit in the party that make ya ear adjust."
462648262223466500,no,"At #Chiefsville, I just saw the Red Power Ranger block a child's shot in a pickup game. It was awesome."
469240161487040500,no,At the Manchester-Shortsville Lions Club annual White Elephant auction and dinner. Am inducting a new member tonight! http://t.co/WMtPfNECNB
469709432079654900,no,Boy i feel like we had it all planned out i guess I fucked up the vision..
472547643693211650,no,maybe I'll have a party
462744662973755400,yes,N/A
462665631771688960,no,N/A
465508523313729540,yes,N/A
466382564660621300,no,"Mediterranean Book Club party, thank you for the delicious meal Natasha! @ 308 Delaware http://t.co/abQFrNxx4I"
464911210455261200,no,Maybe I'm so fucked up because my family is so fucked up
469962467448467460,yes,How to make the Chocolate Blowjob Shot!  -  Tipsy…: http://t.co/khMOIHKWHj #gonnamakethese #ooooooo #yummy #blowjobshot
464317181279612900,no,N/A
463083067268427800,yes,I used to be love drunk but now I'm hung over
471049692051435500,yes,"if you aren't drunk right now, you don't love america 🇺🇸🇺🇸🇺🇸"
4.7150725783934157e+017,yes,N/A
471032689345454100,no,N/A
466162058023542800,no,N/A
4.6175089515629363e+017,yes,Bree is drunk. I am drunk
469897900584370200,yes,"“@collegefession: ""I'm not an alcoholic, I only drink two times a year. On my birthday &amp;when it's not my birthday."" - OSU” @MollyPocket124"
472804158488449e3,no,N/A
465683236497391600,no,Legs are shot
472189115442954240,no,My chocolate milk at night is like your beer. Tushay
4.6240951255763763e+017,yes,I need my daily dose of beer this fine night 😡👎
472476376239702e3,yes,Beer and gardening.
462813353346613250,yes,N/A
465416335913410560,no,@jonesey091jones welcome to the club👌
4.7148980080636723e+017,no,N/A
4.7284598084574003e+017,yes,Chasin my beer with bubble gun
462373420882460700,yes,"Let us in, we want wine! #wineandherbfest #cayugawinetrail @ King Ferry Winery makers of Treleaven Wines http://t.co/N0k9eMdz5R"
464306313951195140,no,"I'm at @BJsWholesale Club (Webster, NY) http://t.co/8chFXghgtF"
463751381883842560,no,N/A
465728460787552260,yes,N/A
468171492942184450,no,N/A
464252141725823e3,yes,"""@GuyCodes: Anytime you leave somewhere and you’re still drunk http://t.co/LJQlMvN9VT"" haha you feel me @morgan_harp27 #SorryimTheWorst 😂😂"
4.7141239600817357e+017,no,I lit up like a christmas tree Hazel Grace.
462973492221448200,no,Wait that's fucked up
463854638630850560,no,Just go to show how fucked up some people are for making them kill themselves... 😞 #Rip
467034589320716300,yes,N/A
466274839699812350,yes,N/A
468534336137199600,yes,"I'm at O'Callaghan's Pub - @ocallaghanpub (Rochester, NY) http://t.co/c9Jk8THcZP"
471013690477936640,yes,N/A
464465401276268540,no,@yea_buddy9 lmaoo your shot
464402832180133900,yes,Plastered before 10.... #slopeday
464181752857382900,yes,N/A
467057609368154100,no,I Want Sum Rum &amp; Raisin Ice Cream😋 Dat JA Shit❤️
463302416549806100,no,N/A
467105106274418700,yes,N/A
470783362404483100,no,My sleep schedule all fucked up
461721857247694850,yes,N/A
471510582588604400,no,@apariso22 everyone gets drunk too fast now a days 🙈😂
472873108366708740,yes,You &amp; tequila make me crazy
462693494927409150,yes,N/A
470414861285867500,yes,N/A
466322328033710100,no,N/A
463274293368193e3,yes,I got too drunk this weekend I still have yet to recover
463369729042694140,no,N/A
471310017585369100,yes,N/A
462022107971715100,no,N/A
462798755847499800,yes,I'm a drunk ass bitch!!!!
464550568321880060,yes,N/A
464214505698762750,no,@teachers if I get a few retweets can you throw me a party and give me a 100 on my work and stuff along those lines
462935198527942660,no,"“@JustTumbIr: Our generation is fucked up when it comes to trust, loyalty, and relationships.” Amen 🙌"
4.6778544591786803e+017,no,"“@ComedyTruth: While my friends are at the club... http://t.co/49ARLjXLDh” when my friends are actually doing something, &amp; I'm no"
463126467631513600,no,N/A
471503536615092200,no,@DiceeeDaGod boy fuck ya event honestly cause would've one of them bitches would've stabbed me on some crazy shot would you still would've
464620802521174e3,yes,"Yep Barley wine in a Mason Jar Mug! Tis Malty, Hoppy, spicy yet Smooth with a ... (Bigfoot (2013)) http://t.co/IiqRvFXXcK #photo"
468853703160905700,yes,Just want to play golf.. All day everyday.. Until I can't swing anymore.. Or am to old to lift my beer whichever comes first.
464267320584445950,no,"#Dream #Dough, #Talk, #Toss, #Top, #Toast, #Drive #baby #Drive, #Park, #Pay, #Please. #Pizza, #Party,… http://t.co/qPnhzGYRfS"
466984122720976900,yes,Got champagne problems
472607713953062900,no,@amellywood @NHL f the pos cheap shot hawks
46318820582767e4,yes,This party Saturday is gunna be unreal I'm pumped for whoever is comin 🍻
